"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&end=2016"
"Tue Apr 30 2019 10:30:49 GMT-0500 (Central Daylight Time)"
"Source: U.S. Energy Information Administration"
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Eritrea","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.013503745,0.015362306,0.015516753,0.015676700652,0.016648143261,0.017570875,0.00885877282,0.00970543727,0.00884862737,0.01060782019,0.01155326185,0.01156061627,0.00793832337,0.00832451736,0.00579993699,0.00705247654,0.00702867898,0.0072869879,0.0075743230918356,0.00772428006,0.00817508082,0.00886279752,0.006564942
"","Estonia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.12698123587209,0.09920919866334,0.092344226089239,0.081592065836716,0.089581240804739,0.097498769552216,0.11453581269362,0.089553951484862,0.086016316280485,0.096824839854558,0.079934951573631,0.081604513069316,0.088802111774862,0.090249300331139,0.095118469803039,0.098839850232339,0.096204556025378,0.084741201004208,0.081812473125689,0.078477797834802,0.096427416815395,0.090160557322007,0.085692513541922,0.089845649516933,0.088104238177211
"","Ethiopia","Quad Btu",0.02991352555617,0.03024740731524,0.03400059865762,0.0385539713386,0.03813052,0.045803909,0.044681916,0.050064599,0.0495706508,0.052144254,0.053297863,0.046119903,0.0615270984,0.058964159,0.044462569,0.047135095,0.0400680776,0.040307114,0.052024487566,0.062156247,0.06516368012,0.071135257957692,0.073080772572683,0.079570753375384,0.08444913615423,0.097602980341704,0.10667776694731,0.11874198561022,0.12463120772891,0.12975092986863,0.14307652360969,0.16158115859787,0.17865472253174,0.20836257044486,0.23730361806058,0.25129449685614,0.26821795431571
"","Falkland Islands (Islas Malvinas)","Quad Btu",0.000344,0.000346,0.000346,0.000346,0.000348,0.00043,0.0003412606774,0.0003412606774,0.00059385983676,0.00085045,0.000425225,0.000425225,0.00042639,0.000425225,0.000425225,0.00085045,0.0005140472928,0.000938074747,0.000512849747,0.0005128832,0.00078767758,0.00087461298,0.00096223918,0.00104964483,0.00113727578,0.00113727153,0.00131231468,0.00131230418,0.00132904698,0.00132885898,0.00124491252,0.00121973984,0.00125427838,0.00125445338,0.00125423638,0.00128022828,0.001299812544
"","Faroe Islands","Quad Btu",0.00650901216121,0.00051219712838,0.00051224622687,0.0005154808918,0.00051156,0.000511903,0.0077155564,0.008256458,0.0079466590724384,0.0094671326,0.0101117716,0.00957628408,0.00963435396996,0.009303252613,0.009751501086,0.010065060323,0.0101124563252,0.010109195411,0.010123074154,0.01005340779,0.01114250371312,0.01234848298114,0.01164472516824,0.01164758299482,0.0121657516055,0.01160729221718,0.01132537109726,0.01227575453948,0.0115617710109,0.01095800618928,0.01101061117152,0.01079894358966,0.0102330232412,0.01111280196946,0.01126902280178,0.01153056482434,0.011478286504
"","Fiji","Quad Btu",0.015,0.015,0.015,0.0125154808918,0.0139754,0.014040077,0.016946851,0.014938705,0.015063246,0.016982467,0.018171958,0.0155268342,0.0164717524,0.017121186,0.017915589,0.019478882,0.0194204368,0.01933289626,0.019373707334,0.0204279217,0.02534277857792,0.02618928660946,0.02240682976732,0.02426725799602,0.033066438730476,0.027656551397608,0.031021759707342,0.029558660412063,0.02000847329484,0.019843995450148,0.01870933621032,0.0343656129,0.021316686014886,0.025949505831636,0.030377466992643,0.03749554804844,0.037791372312
"","Finland","Quad Btu",0.97600333770895,0.93908974673226,0.91670531787094,0.91171278823143,0.95552642248209,0.9689104798299,0.99665245526854,1.0756782817914,1.0720201005646,1.081966240917,1.1325338062016,1.1451553658896,1.1508113831725,1.1408155303174,1.1953029588807,1.1401254822099,1.1569955638622,1.1777287584056,1.2323700459735,1.2224751463903,1.2365049296927,1.2529514402117,1.2626111072012,1.3186849765399,1.3454180625019,1.2653334194127,1.3365516871291,1.3418593265033,1.3108712759968,1.212696726256,1.2989484213376,1.2382690144663,1.229672384314,1.2189538561555,1.1843032317491,1.2016265034025,1.2309470854731
"","Former Czechoslovakia","Quad Btu",3.120795582903,3.0995816632731,3.1238629177461,3.1466806003621,3.1702503966003,3.2007401006174,3.2429981167132,3.3305263050942,3.2581335007528,3.2426696337903,3.2386918759392,2.9269227725463,2.6390024430448,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Former Serbia and Montenegro","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.8538174253231,0.72031473841577,0.71184687336594,0.78893716772512,0.9224105332515,0.97825644820157,0.99450282989664,0.79834091601764,0.80628171708834,0.83904713532362,0.92372077438199,0.93312523199437,0.9575775383941,0.90427589725131,--,--,--,--,--,--,--,--,--,--,--
"","Former U.S.S.R.","Quad Btu",51.679525677065,52.055515627306,54.180888709907,55.226311976308,58.21445601882,60.608023545742,62.487344417454,63.899492464847,65.997920207663,64.964382508014,66.117619859716,62.124999038369,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Former Yugoslavia","Quad Btu",2.0445883077829,2.2131176746561,2.2921204492969,2.3466719609203,2.7122920335543,2.8307914307208,2.8178248295237,2.8764319532376,2.8916116191274,2.903076803394,2.7910775617256,2.5742791136865,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","France","Quad Btu",8.6354914832641,8.2680951410455,8.0146523100234,8.1000620164745,8.2932129980143,8.4781710647508,8.6234352794299,8.7424459340867,8.8601629819295,9.0278195388498,9.2257176771292,9.8395122519239,9.9318665532215,9.8717261884148,9.8678669743139,10.147164834339,10.491216109028,10.425283235465,10.66640030824,10.799960799179,10.921381827998,11.180027501375,11.062109968727,11.144349665364,11.32851115728,11.444175842595,11.465852836672,11.263293890091,11.343744404611,10.735225529535,10.998908948049,10.703375151278,10.599913939474,10.712846425871,10.267089586118,10.31095430971,10.150411900552
"","French Guiana","Quad Btu",0.005,0.004,0.006,0.006,0.005,0.005,0.005631484356,0.006143124629,0.0069768142074,0.008046983589,0.00958235449,0.01052549478,0.0086824263624,0.011578312022,0.011578312022,0.013501387522,0.0136160026808,0.013501387522,0.013501387522,0.01350139,0.007679289232,0.0136636342,0.013577386772,0.015707551716,0.015516085072,0.015326044312,0.014243207148,0.01552270656,0.01591179685,0.01822816126,0.01815910846,0.01859768756,0.01546201664,0.0156493111,0.01606507122,0.01584138484,0.014823215496
"","French Polynesia","Quad Btu",0.003,0.005,0.006,0.0081683202912,0.01225056,0.011334304,0.01367204402,0.0139640378,0.013820896976,0.01412332906,0.013534788425,0.013713122425,0.0131858933856,0.013158343885,0.010117309747,0.011213352747,0.0109694328928,0.011282681747,0.011464099747,0.0108140482,0.012139058561225,0.013603099228465,0.014026829160814,0.0151258593927,0.015719041069696,0.015977167495372,0.015433918990602,0.017088620294574,0.01680070997484,0.0166272601194,0.01731422821032,0.016708846,0.01589232829568,0.01631103810642,0.0153372489033,0.01661785336688,0.016103905212
"","Gabon","Quad Btu",0.02790471684553,0.03266222506896,0.03022683023166,0.0407895298462,0.03640396,0.03208302,0.028604016,0.033633423,0.0343790884,0.044396603,0.04299246,0.044320615,0.0457354938,0.042989626,0.043889875,0.040850984,0.0426043238,0.045588941,0.044444928,0.050959764,0.039143917819632,0.042467085619648,0.042170830849632,0.041142297932008,0.041878203116336,0.044611961429172,0.045670943167748,0.045541496134956,0.046532291847096,0.046119742128036,0.054504200545608,0.055038030467144,0.068584745782268,0.071043896573012,0.072120942277548,0.071480917822304,0.0682778055618
"","Gambia, The","Quad Btu",0.002,0.002,0.002,0.002,0.002,0.002,0.002394093161,0.0026748933312,0.00268210675398,0.0026748933312,0.0026875953312,0.0026748933312,0.00268210675398,0.0028875058312,0.0036561492199,0.0031584806624,0.00317512310796,0.0031584806624,0.0035723906624,0.00357242084,0.00463685676,0.00470408117,0.00468418494,0.00468418494,0.00494314093,0.00498501235,0.00584534272,0.00561032557,0.00582895166,0.00653718922,0.006821735115,0.007375146802,0.007018558892,0.00696117976,0.007699281522,0.007883105071,0.00829480626
"","Georgia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.32314654372314,0.19756434070825,0.15249427738729,0.15094158592468,0.15914376255794,0.16415891878534,0.16577494825155,0.16135136824994,0.13700166473348,0.12733912167186,0.14945614071272,0.13317258225738,0.13767543728735,0.18964304670178,0.1788447025042,0.20003423440834,0.19849432611819,0.19009864932121,0.21523959449116,0.20312682549917,0.20586837424136,0.22870124504576,0.23905689453649,0.2491578480971,0.26315928898566
"","Germany","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,13.902831602536,13.666331489732,13.599265909997,13.528016516676,13.811386073406,14.002231057393,13.871557154323,13.895878367725,13.720551008956,13.850587655438,14.292498436526,14.084514057296,14.053598224161,14.1993330286,14.017230312988,14.361577444333,13.772012182943,14.128970900384,13.309567591962,14.093905212285,13.556070781215,13.733778256328,14.067605228373,13.650499690567,13.816927621693,13.864509714468
"","Germany, East","Quad Btu",5.7079201546776,5.7373523832386,5.8307488726478,5.859406981145,6.2877598480705,6.4707169685762,6.5053241079047,6.4589078648799,6.3949122169778,6.2153410655711,5.3562932575555,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Germany, West","Quad Btu",11.932750233201,11.450832119534,11.26230963664,11.094822018936,10.988052464797,11.474657464092,11.738516348115,11.761961429613,11.798816091506,11.535146777489,11.712135418463,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Ghana","Quad Btu",0.08630582535804,0.08321902299342,0.08287558487683,0.05505834641,0.05092856,0.058377972,0.077160901,0.084838229,0.093671664,0.102584626,0.100061717,0.104446406,0.1127316696,0.111545001,0.114245545,0.116805615,0.1236456356,0.121610787,0.094454442,0.115395305,0.14232618443499,0.14231475825822,0.13104405803395,0.12009718504582,0.14153039152302,0.14512911522827,0.14088305044322,0.13360510768964,0.15753434082964,0.18088565419713,0.18710384777842,0.23499037190546,0.24071409684773,0.25597440271736,0.25769394019319,0.2729546932434,0.25477287184426
"","Gibraltar","Quad Btu",0.007,0.008,0.007,0.006,0.005,0.012,0.0185031690735,0.0189400325,0.0248456538,0.021242637,0.022044715,0.02250079,0.0403888995304,0.04274610379,0.042594194395,0.042594194395,0.0427103927652,0.042594194395,0.048913942,0.0428059029,0.11975954268,0.13171223627,0.14592552914,0.16733301022,0.15957751666,0.17863076758,0.17451764045,0.18869156905,0.18351922127,0.19467308352,0.18785992212,0.18697595359,0.18862010635,0.17370930947,0.16445972124,0.16814890828,0.170679388
"","Greece","Quad Btu",0.72445923533091,0.71320079406806,0.6932672975152,0.70412542355492,0.71841888614287,0.75633950494171,0.7798800456324,0.83556578527502,0.8840611378316,0.92459761074372,0.96097791450943,0.97699258006361,1.0111381817842,1.0183242710336,1.0495544069041,1.0839596587862,1.1314525346943,1.1385682591017,1.2093304979128,1.2146006277364,1.2839365655416,1.3056839121332,1.3216584721111,1.3974964005343,1.3966530086831,1.4040259298385,1.4492623005398,1.4689085897388,1.4454229147605,1.3746301121659,1.3193191592429,1.2826131014262,1.1844685568687,1.1308387191193,1.1249719034858,1.1338931992254,1.11910709244
"","Greenland","Quad Btu",0.008,0.007,0.007,0.005,0.008,0.007,0.0047618821,0.0035889452,0.0077088990657534,0.0067967865,0.0077636982,0.0076681145,0.006815284536,0.006968799,0.00701855208,0.00701855208,0.007856522672,0.00762057804,0.00762068389,0.008990048,0.0105660495192,0.0093244755192,0.0095004395192,0.0102944345672,0.00947587335124,0.01133194034775,0.01048940626835,0.012196761794078,0.01053454674438,0.011992321742748,0.014960930323838,0.015224302975476,0.012343011082524,0.012149019716742,0.011373684905928,0.0125967310241,0.012510155704
"","Grenada","Quad Btu",0.001338,0.001532,0.001702,0.001658,0.001706,0.001756,0.0018919503294,0.001329276189,0.00141859287716,0.0014129888514,0.0017936207602,0.0017936207602,0.00184916900478,0.0022515442214,0.0028758500034,0.002440746147,0.00275530624,0.0032929247624,0.0027285063927,0.00272853172,0.00294420325912,0.00312862499942,0.00329745662886,0.00366161756172,0.00346898814926,0.00380239917902,0.00351910787805,0.003734979238,0.0039715587881,0.003856071476,0.0040026886156,0.00399432646352,0.0041271960086,0.0045715001768,0.0038647490228,0.004082011905884,0.004102019936
"","Guadeloupe","Quad Btu",0.007,0.01,0.013,0.013,0.015,0.013,0.01390089688,0.01614632168,0.017321969704,0.018848173,0.020928238,0.02155453,0.020334922,0.0229832423,0.0236153905,0.0248341304,0.0245559728,0.024683701,0.024734126,0.024735286,0.029462665466,0.03036789667,0.03084788256,0.03245393043,0.031902152322,0.031499465168,0.032544587664,0.034168617148,0.031800627156,0.031055182726,0.03314353833,0.03639422916,0.027716733596,0.027417828242,0.027014889926,0.028469258212,0.028635319616
"","Guam","Quad Btu",0.053,0.074,0.058,0.055,0.019,0.009,0.0157231568771,0.01081086565,0.0113729767588,0.010781859,0.02617406798,0.02952264,0.03536561498224,0.04666610256335,0.06794926359,0.050939071,0.04474262527098,0.05096969573,0.042263462,0.0468339895,0.0477099216465,0.0661137648363,0.0459153981975,0.038872406647207,0.045378600314,0.0529166675242,0.055806638292075,0.040629502165283,0.025771849889,0.04065767540261,0.0359476671445,0.031764850255,0.034026928025054,0.028664732681357,0.027735401,0.029704511,0.027965032098991
"","Guatemala","Quad Btu",0.06688999786543,0.05611848303228,0.0576451625002,0.062994615561,0.05385908,0.060615863,0.064519149,0.065508191,0.0716509704,0.075406627,0.079897575,0.077901023,0.0859269628,0.09151856,0.102403098,0.10943786812,0.1132661058,0.12233755841,0.14199923361,0.15196824618027,0.16277305886573,0.16761012963529,0.17078040528237,0.18802477835312,0.17762730206183,0.18329426051812,0.19394449485273,0.20817209616107,0.19364799785951,0.20378374467399,0.20560431982142,0.20997691982357,0.21441781538462,0.22351828933274,0.23652954807341,0.27190379724661,0.29332609429278
"","Guinea","Quad Btu",0.01353742448692,0.01354704438776,0.01354719268524,0.0136095627846,0.0136182,0.012681967,0.015906842147,0.01700008834,0.0174389772,0.0162957569,0.021827782,0.01759487428,0.0176461296,0.018255529,0.01866089,0.018369501,0.0185077156,0.019694083,0.020337257,0.021205144,0.02695307924,0.02953073784,0.03061595274,0.02987568736,0.03217751778,0.0324650084,0.03291502318,0.035200937,0.0349838080492,0.03657919267,0.0425639639012,0.0428260701204,0.0416862083564,0.0374936663196,0.038562502408,0.041686163092,0.043240662404
"","Guinea-Bissau","Quad Btu",0.001,0.001,0.001,0.001,0.002,0.002,0.0015727762035,0.0027143102725,0.0032420794188,0.003313665683,0.003860039761,0.003860039761,0.0042011667404,0.004985899522,0.004985899522,0.004985899522,0.0046257267404,0.004985899522,0.004985899522,0.004985902,0.0038025409504,0.0039275891006,0.003538605366,0.0042279832556,0.0045132504264,0.0046229072736,0.0048194731208,0.004685315104,0.0045631027326,0.0047276167404,0.0048515323348,0.004922659493,0.0050391226384,0.00527644768,0.00582017849,0.005577913149,0.005754190146
"","Guyana","Quad Btu",0.02105194001645,0.0240522650131,0.02005227002315,0.017052600091,0.0200522,0.020052235,0.01920144892,0.01502315094,0.014686070664,0.00961441901,0.00955413302,0.01091278314,0.012234154264,0.015978298586,0.015954843586,0.013250442,0.014632946,0.01547608502,0.01970572001,0.023667658,0.023463325913192,0.022629285304372,0.022811451306218,0.023573396825862,0.022958103330292,0.020776393760943,0.018548623589509,0.023081702021,0.021902489144311,0.02257272871338,0.024661574782908,0.025519813701608,0.02856478597608,0.027818581977,0.02780550908,0.02870178386291,0.029828533044
"","Haiti","Quad Btu",0.01537885275341,0.01044600261308,0.01369713319454,0.0108193648776,0.01090232,0.013207229,0.014028609,0.021289817,0.0222625252,0.020717095,0.013487858,0.012872493,0.0147638644,0.011422436,0.009479688,0.015523149,0.0183543184,0.0217334951,0.021902642,0.022834659,0.0238442221,0.02600066066,0.02822602258,0.02603531104,0.02998364926,0.0315461552,0.0319996597,0.03523102618,0.03549252418,0.03378758788,0.0312342248,0.03295270788,0.035511755300192,0.03799786338,0.04033710616,0.0427490649,0.0477269
"","Hawaiian Trade Zone","Quad Btu",0.095,0.109,0.1,0.095,0.115,0.11,0.064647121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Honduras","Quad Btu",0.03300589053988,0.03056826715102,0.03183043991698,0.0327284871242,0.0340306,0.032047102,0.037803252,0.036629078,0.0451156996,0.05218148,0.059460818,0.05889912839803,0.0611317549901,0.061068124716025,0.060523727443823,0.065988064075882,0.073186047896447,0.074998533697358,0.080892139246962,0.088799379312358,0.087432610093979,0.094078901461544,0.094596209934413,0.1056225095876,0.11174759018421,0.11367403340614,0.105996264427,0.13218942127828,0.1316956277677,0.12487270957691,0.1319690572246,0.13240930688703,0.14246068975479,0.142051917595,0.15124266305713,0.16573494282712,0.16724957499241
"","Hong Kong","Quad Btu",0.2730772220612,0.28246721916311,0.29815253806767,0.3342735425978,0.35511088571311,0.36787342667887,0.40323241345764,0.44852655655265,0.48430257124973,0.49914227000475,0.53731879215835,0.56773408807109,0.63039763567631,0.67129176155708,0.65388667414623,0.67911781371698,0.6871791833477,0.68055811032477,0.71658490151472,0.90886743841462,0.85948764022382,0.86910033052994,0.9040417790066,0.9368192327879,1.0438626221195,1.0242450847049,1.0832890227305,1.156138287033,1.0869948408149,1.2546601377555,1.3397503392545,1.2589464555913,1.1877605244532,1.2096831702195,1.1696499528655,1.2759306215454,1.3256857952171
